batch,time,a
Test_5,32,0
Test_5,32.1,0
Test_5,32.2,0
Test_5,32.3,0
Test_5,32.4,0
Test_5,32.5,0
Test_5,32.6,0
Test_5,32.7,0
Test_5,32.8,0
Test_5,32.9,0
Test_5,33,0
Test_5,33.1,0
Test_5,33.2,0
Test_5,33.3,0
Test_5,33.4,0
Test_5,33.5,0
Test_5,33.6,0
Test_5,33.7,0
Test_5,33.8,0
Test_5,33.9,0
Test_5,34,0
Test_5,34.1,0
Test_5,34.2,0
Test_5,34.3,0
Test_5,34.4,0
Test_5,34.5,0
Test_5,34.6,0
Test_5,34.7,0
Test_5,34.8,0
Test_5,34.9,0
Test_5,35,0
Test_5,35.1,0
Test_5,35.2,0
Test_5,35.3,0
Test_5,35.4,0
Test_5,35.5,0
Test_5,35.6,0
Test_5,35.7,0
Test_5,35.8,0
Test_5,35.9,0
Test_5,36,0
Test_5,36.1,0
Test_5,36.2,0
Test_5,36.3,0
Test_5,36.4,0
Test_5,36.5,0
Test_5,36.6,0
Test_5,36.7,0
Test_5,36.8,0
Test_5,36.9,0
Test_5,37,0
Test_5,37.1,0
Test_5,37.2,0
Test_5,37.3,0
Test_5,37.4,0
Test_5,37.5,0
Test_5,37.6,0
Test_5,37.7,0
Test_5,37.8,0
Test_5,37.9,0
Test_5,38,0
Test_5,38.1,0
Test_5,38.2,0
Test_5,38.3,0
Test_5,38.4,0
Test_5,38.5,0
Test_5,38.6,0
Test_5,38.7,0
Test_5,38.8,0
Test_5,38.9,0
Test_5,39,0
Test_5,39.1,0
Test_5,39.2,0
Test_5,39.3,0
Test_5,39.4,0
Test_5,39.5,0
Test_5,39.6,0
Test_5,39.7,0
Test_5,39.8,0
Test_5,39.9,0
Test_5,40,-0.2
Test_5,40.1,-0.2
Test_5,40.2,-0.2
Test_5,40.3,-0.2
Test_5,40.4,-0.2
Test_5,40.5,-0.2
Test_5,40.6,-0.2
Test_5,40.7,-0.2
Test_5,40.8,-0.2
Test_5,40.9,-0.2
Test_5,41,-0.2
Test_5,41.1,-0.2
Test_5,41.2,-0.2
Test_5,41.3,-0.2
Test_5,41.4,-0.2
Test_5,41.5,-0.2
Test_5,41.6,-0.2
Test_5,41.7,-0.2
Test_5,41.8,-0.2
Test_5,41.9,-0.2
Test_5,42,-0.2
Test_5,42.1,-0.2
Test_5,42.2,-0.2
Test_5,42.3,-0.2
Test_5,42.4,-0.2
Test_5,42.5,-0.2
Test_5,42.6,-0.2
Test_5,42.7,-0.2
Test_5,42.8,-0.2
Test_5,42.9,-0.2
Test_5,43,-0.2
Test_5,43.1,-0.2
Test_5,43.2,-0.2
Test_5,43.3,-0.2
Test_5,43.4,-0.2
Test_5,43.5,-0.2
Test_5,43.6,-0.2
Test_5,43.7,-0.2
Test_5,43.8,-0.2
Test_5,43.9,-0.2
Test_5,44,-0.2
Test_5,44.1,-0.2
Test_5,44.2,-0.2
Test_5,44.3,-0.2
Test_5,44.4,-0.2
Test_5,44.5,-0.2
Test_5,44.6,-0.2
Test_5,44.7,-0.2
Test_5,44.8,-0.2
Test_5,44.9,-0.2
Test_5,45,-0.2
Test_5,45.1,-0.2
Test_5,45.2,-0.2
Test_5,45.3,-0.2
Test_5,45.4,-0.2
Test_5,45.5,-0.2
Test_5,45.6,-0.2
Test_5,45.7,-0.2
Test_5,45.8,-0.2
Test_5,45.9,-0.2
Test_5,46,-0.2
Test_5,46.1,-0.2
Test_5,46.2,-0.2
Test_5,46.3,-0.2
Test_5,46.4,-0.2
Test_5,46.5,-0.2
Test_5,46.6,-0.2
Test_5,46.7,-0.2
Test_5,46.8,-0.2
Test_5,46.9,-0.2
Test_5,47,-0.2
Test_5,47.1,-0.2
Test_5,47.2,-0.2
Test_5,47.3,-0.2
Test_5,47.4,-0.2
Test_5,47.5,-0.2
Test_5,47.6,-0.2
Test_5,47.7,-0.2
Test_5,47.8,-0.2
Test_5,47.9,-0.2
Test_5,48,-0.2
Test_5,48.1,-0.2
Test_5,48.2,-0.2
Test_5,48.3,-0.2
Test_5,48.4,-0.2
Test_5,48.5,-0.2
Test_5,48.6,-0.2
Test_5,48.7,-0.2
Test_5,48.8,-0.2
Test_5,48.9,-0.2
Test_5,49,-0.2
Test_5,49.1,-0.2
Test_5,49.2,-0.2
Test_5,49.3,-0.2
Test_5,49.4,-0.2
Test_5,49.5,-0.2
Test_5,49.6,-0.2
Test_5,49.7,-0.2
Test_5,49.8,-0.2
Test_5,49.9,-0.2
Test_5,50,-0.2
Test_5,50.1,-0.2
Test_5,50.2,-0.2
Test_5,50.3,-0.2
Test_5,50.4,-0.2
Test_5,50.5,-0.2
Test_5,50.6,-0.2
Test_5,50.7,-0.2
Test_5,50.8,-0.2
Test_5,50.9,-0.2
Test_5,51,-0.2
Test_5,51.1,-0.2
Test_5,51.2,-0.2
Test_5,51.3,-0.2
Test_5,51.4,-0.2
Test_5,51.5,-0.2
Test_5,51.6,-0.2
Test_5,51.7,-0.2
Test_5,51.8,-0.2
Test_5,51.9,-0.2
Test_5,52,-0.2
Test_5,52.1,-0.2
Test_5,52.2,-0.2
Test_5,52.3,-0.2
Test_5,52.4,-0.2
Test_5,52.5,-0.2
Test_5,52.6,-0.2
Test_5,52.7,-0.2
Test_5,52.8,-0.2
Test_5,52.9,-0.2
Test_5,53,-0.2
Test_5,53.1,-0.2
Test_5,53.2,-0.2
Test_5,53.3,-0.2
Test_5,53.4,-0.2
Test_5,53.5,-0.2
Test_5,53.6,-0.2
Test_5,53.7,-0.2
Test_5,53.8,-0.2
Test_5,53.9,-0.2
Test_5,54,-0.2
Test_5,54.1,-0.2
Test_5,54.2,-0.2
Test_5,54.3,-0.2
Test_5,54.4,-0.2
Test_5,54.5,-0.2
Test_5,54.6,-0.2
Test_5,54.7,-0.2
Test_5,54.8,-0.2
Test_5,54.9,-0.2
Test_5,55,-0.2
Test_5,55.1,-0.2
Test_5,55.2,-0.2
Test_5,55.3,-0.2
Test_5,55.4,-0.2
Test_5,55.5,-0.2
Test_5,55.6,-0.2
Test_5,55.7,-0.2
Test_5,55.8,-0.2
Test_5,55.9,-0.2
Test_5,56,-0.2
Test_5,56.1,-0.2
Test_5,56.2,-0.2
Test_5,56.3,-0.2
Test_5,56.4,-0.2
Test_5,56.5,-0.2
Test_5,56.6,-0.2
Test_5,56.7,-0.2
Test_5,56.8,-0.2
Test_5,56.9,-0.2
Test_5,57,-0.2
Test_5,57.1,-0.2
Test_5,57.2,-0.2
Test_5,57.3,-0.2
Test_5,57.4,-0.2
Test_5,57.5,-0.2
Test_5,57.6,-0.2
Test_5,57.7,-0.2
Test_5,57.8,-0.2
Test_5,57.9,-0.2
Test_5,58,-0.2
Test_5,58.1,-0.2
Test_5,58.2,-0.2
Test_5,58.3,-0.2
Test_5,58.4,-0.2
Test_5,58.5,-0.2
Test_5,58.6,-0.2
Test_5,58.7,-0.2
Test_5,58.8,-0.2
Test_5,58.9,-0.2
Test_5,59,-0.2
Test_5,59.1,-0.2
Test_5,59.2,-0.2
Test_5,59.3,-0.2
Test_5,59.4,-0.2
Test_5,59.5,-0.2
Test_5,59.6,-0.2
Test_5,59.7,-0.2
Test_5,59.8,-0.2
Test_5,59.9,-0.2
